timestamp,src_ip,dst_ip,src_port,dst_port,txid,input_addresses,output_addresses,input_amounts,output_amounts,fee,script_type,geo_country,asn,is_anomaly
2024-09-25T12:33:00Z,74.251.102.32,35.37.231.45,59919,8333,2a34e68cd40d4e429c253c037a2bd9bcc1cae1fd80b24694b68a6a8e835147f5,12D9wcRnE8Eed4qVYdaiH1MaBfXMxYnW2s;1dyF1nLjdmjL3YpBnThdp4nTJ3C3wWzYFk;1Hs3fGoSQSxLBhNoG5RRzBJ6LJSiASSjuc,3Gyw5dNogx9cn34nNPZcgxNmaXQeF7jVPZ,1.67799504;1.67130397;2.50822901,5.85254583,0.00498219,P2WSH,DE,AS99381,False
2024-09-25T12:47:00Z,150.245.87.135,162.194.75.211,45636,8333,8a210bb2dcc447dc9f4c407b6ad98de008ff5b0f431f4891b3a4eea096fac978,bc1z3umka5esrxyeq3te3nzflhsc6zl5w4tuc597da;1qXJAwEwXH5CxGdc6ebaAduLv3s5xmGDac;1VdHxVogJ54SVCcKijry8NZKUGF6HPcFsA,3wiCAzUsV6PTEa3HbqgH178GNQ33ZNHPTY;bc14rlve27cxsspy20wns2n9lhf263kf6t4ljehkq0,4.85181813;4.02306796;3.99272911,7.57163946;5.29304533,0.00293041,P2SH,US,AS85047,False
2024-09-25T13:05:00Z,2.80.208.168,122.244.102.194,64195,8333,3b51dbeb882145d393f5cac7e0276a98cc64d064960d4f73983487ff927e7159,1SRQCWcUrjhXZzUNxTXYgsgoGVxHJwymhh,3KMwoG8gPypxoHHiMSFUCYwh8cbFfXe4Qi,0.95245207,0.94857532,0.00387675,P2WPKH,JP,AS47409,False
2024-09-25T13:20:00Z,141.241.111.196,64.41.228.136,47146,8333,d6e01e37515d487eb95192eb514c0ac975367af133714c8aac1d773bb5a768a7,bc1j3haa9u9alv0a7auqjrlfl307mwxr9wg9hejc9m,3pW6fB9KFGEkxJi1eh47JQWthK7vJcD89k,3.22582527,3.22368763,0.00213764,P2WPKH,DE,AS83946,False
2024-09-25T13:30:00Z,103.224.119.139,56.28.71.129,19981,8333,bdeb63f7d4bf438ba58ea00a600165c3b2895890c647463db339d2154061ef3e,bc139mw4k0uwpydj34fqgqxzdk3pul0f9y5h7tuwav,1gfYeMBYXjD12JgYXpFMGwj7oRmt1C62bh,0.71904345,0.7153148,0.00372865,P2SH,BR,AS85511,False
2024-09-25T13:47:00Z,100.169.196.194,190.71.40.129,49878,8333,2dfb4ec7e5344453861891af855c848e943a6293220342b1bb9889695774a3de,1J9fDJ4xtudRVywfnKR9NkUrJiovZyZ8FC;bc1zwt36pvnpzej4xxafaxxhhcakkv82fw5ftuwehc;3vNRZD9GwaR9LPqVegFpyeVAoAiVvYe42r,bc1pqy5zyxwp5aa4q3dqh3fskd79as8ngtez7w8kf6;1erm6NZ41AVSnZr6X3DstU35vuZ2vKxbki,2.29233209;0.84621871;1.23102613,2.76889074;1.59940788,0.00127831,P2WPKH,US,AS22803,False
2024-09-25T14:03:00Z,86.220.69.77,83.102.245.81,12665,8333,d4c83bc424944969a2a8a71049927aacdabd8b68d1564a93aad0aeecd0f2d84c,3ccbyKdnTEZNBaPmJF5GPn9PM6wSm66RZW,12M6bKPHP5uuyaAP9JV4SRV5FFdbC7JxLc,4.11834408,4.11662933,0.00171475,P2WSH,JP,AS48200,False
2024-09-25T14:20:00Z,23.224.60.199,208.121.107.208,49364,8333,5e9ef70f1d2b48778dde1e5a17e085233e51fea3a5264b788d54c1c5a1d9d74f,bc1e2getaxl9cqh7xe6zme4yfgydvwnj3amdp7kena;1mfMe3zgQkyR1GWXaaSPmbWM27Rx7w9KTC;3M6iT43i2L7ovjWZLRTodBfPjtTR1DHhoa,bc192wgms5nnjtmn6kfnzyrf9ksdyv95k5l30y2wpt;1VCPZeQViSAZoD2EHnZmVWaGYzYkmSDRje,1.61389231;4.43664431;0.64503678,4.31694541;2.3772402,0.00138779,P2TR,KR,AS55957,False
2024-09-25T14:35:00Z,53.79.167.101,151.33.158.179,29695,8333,b9a0ea724b3f4692a63056e5f0783670b2516f592b094462bef75a655454c4dc,1cnpoaXbAyHaxWup8kQ4Hfh89KFqP9ddN5;1QkhsTVasr6ydhroQypVKHY8rntm3dq1vA;31xCg8eAwGeFNuAPJhEfh1U8Eg1hpzR85P,bc1ertfv6m54zjn9txhanwxuyrhtde858nhf7qmuxn;1kJ4uxV7VbXyzw8rZNgmxm14G34nWdWRh5,2.91454167;3.27221175;1.74860481,4.00274526;3.93099443,0.00161854,P2SH,US,AS42044,False
2024-09-25T14:45:00Z,206.201.167.82,116.139.119.20,62860,8333,298558a3d21f46f6bd1d0c99018c0f11dfe0f4e2a62e4490a1b508caa629feb7,3c4ffB181VMWpGNksj7uLRXGydVW4rAAmt;bc1h8spm80vyam3ahd2dhgztsu9el7zwfm23qxjfnw,bc1llch3eyaq35kq2cvhfxld7lygp8mduwhjs5vjp4,1.08818729;1.81254211,2.89645992,0.00426948,P2SH,GB,AS86638,False
2024-09-25T15:00:00Z,16.44.143.99,36.214.102.165,59000,8333,da25fd1ddf3840d08746ccb162b63c128eed2541f8374deb9ee396ed468e0967,1TK8MmTTr6oJhbDr9iyP3JpBxrZY66o84n,18pNdeaGp24uS8uqL3TAapP2gBDBHt3cFJ,2.35396493,2.35116656,0.00279837,P2TR,CN,AS92674,False
2024-09-25T15:19:00Z,97.179.192.26,213.245.115.42,30599,8333,97e1af1b91d64bc89c80937dd52416cd2817466e180f45a3bf82915fb480c8ca,bc1t30asv928ucplscllr4g6apl8met6m9jekaqk7j,bc176el39ppnq02ne29empykyrstzk4j22lhd502k3;bc1e8j9fkyh77vl7pna78jayh8l9uzk5uwg8zgrqvh,4.86095821,2.41482297;2.44170094,0.0044343,P2PKH,AU,AS14379,False
2024-09-25T15:32:00Z,89.210.135.99,168.248.242.10,12309,8333,768d19e184264be092834066f5ae5f94321942dc6be74eeca1f4630b4b66b47e,3x5ANjYu6bcU2wAtA6CChijGHE3aq9MRJf,bc10rx5l0re0ug5vtv9pwg6jykr4edc8pvs74aj8fv;bc1pjsjly7w79xxpz4x6yn2hez33msaqkjeryjj7rr,4.00795114,2.59054903;1.41345196,0.00395015,P2WPKH,IN,AS28855,False
2024-09-25T15:49:00Z,54.86.81.126,202.45.66.158,29447,8333,580cab1136194594aabcd00a512c0b4e6c9566ca87fb405687aa693395e75d09,1Psh3UGNLoKqrgyEJkmKjc6SuQVWN4n4iQ;bc1uqx668wakg6s5rqtn9mjt9uhkfv9j7m54gdqccq;1eb1FoJyeRNMFUgpQ6WfqNecJ74zerGitJ,1XE4roQK92VJuQjazpLigeUwMJAfZJUjjZ;1wueDDsRtNaT74dacUC7gXQs9zLztz9sB5,1.99683251;4.93988168;1.91036332,4.25367847;4.59301477,0.00038427,P2WSH,IN,AS66233,False
2024-09-25T16:03:00Z,12.4.70.170,166.87.168.92,59647,8333,384c19c79c82443091c88d59299ae65e95492f03b0e84c57ae1bd247f52aa91c,1XjxtkX21jEsK6WJ43xTXXSg8zVkAup2Ez;1jbANe3sFY3zfe2hRPYU9hdJffGc8q7i77,1VcnqyMQAYugUE167aVxn5iueTyG3psrMg,2.41697843;1.02155474,3.43426207,0.0042711,P2WSH,SG,AS45167,False
2024-09-25T16:20:00Z,201.97.173.28,194.212.23.238,42524,8333,d504a7e5f3dc4be9a08aded3f3ad76b0d33a35c7f5a84ff385f08e6dfa6a8c1a,3BQxGProeo7h4wARbogBPM2gqy8v7Q3GKh,bc1shh87mskndh045y6unqas009c22gs3v6zwjz02l;bc15rd3qznnfsx47tp8w3n04krc8267fskp9ykhrnx,4.68597317,2.26149628;2.4224517,0.00202519,P2TR,DE,AS69048,False
2024-09-25T16:33:00Z,167.4.58.172,89.228.123.232,43115,8333,09217a63909c4dd8b66ef41945876a9b94e437dbe6d74a6f869d233bb5be56b4,31jZSavnuhBp7fcKtRchFQLJo9btWqYKjZ;1CdHMfyexWhK7MUafRkqHroX29fCkAHFqh;3CYMTcgZEePWohh3PRngy4kCsrSEdiNbjC,bc17f9499svd3yjg2kyy2pan40jte289zsd3z8x2tx,3.8869506;2.88724503;4.98483987,11.75489943,0.00413607,P2TR,SG,AS41958,False
2024-09-25T16:45:00Z,92.20.112.195,125.118.32.68,25235,8333,40607c81c332467396a92bf998a48aaf33cbc05ec24c41b8b4bd3321989ca754,3vwPYHupNoS3uCWwAxY14fmsR7Yhymewk9;3i35BF5puQTQKP71i4k3rMWHgcHvPp2ADk;bc1f5fu7m57qmypjv3zxhhxumy9ngr4jpcl35z4gxj,3MfEH5CVLfh9ZoxAKnieHMgLUSmV7e5Hpt;1Gt552W2aQbuYYzUmNDmjHTWQWfrocAWSB,4.76920324;3.46735988;4.85481002,6.45747284;6.63019429,0.00370601,P2SH,US,AS97632,False
2024-09-25T17:01:00Z,9.118.86.173,10.184.122.168,1042,8333,8e8dd68241604f6a8bf7ccb679c5128b3e1798c794fc44e29a4f9fc826e9c010,3UT3yKhXqqGYBeNeqWNuWMsVUcW9A5eDBN;bc164d2r40j5d8yjysuy9asvl5uh67xn008dyjcns9;bc12wj8vrxmsdyr0npesr0yn6uc5stps8eevjhckry,3mu5bYF1k1XXNCoQ7RaGYZczQCZZBZVzam;3jrfkShADQLYhhAx169vS4D53PzcXibwpe,2.47537422;1.40768259;3.455979,3.03964172;4.29535493,0.00403916,P2SH,DE,AS46167,False
2024-09-25T17:18:00Z,209.130.243.215,162.49.230.191,22956,8333,ab8ff25551d04bb0bc6d770be9af0a3b9225661dcec743bd956d2b8b3e611381,3aXj46HqvMxHcCvaGQ75JwoxspahyZmkxT;3trUFPnDhoQMYhGHQkLZBKDaBkvCjEFGEq,bc1tcrz70qm7mt2uujg9csvcysd7ptmcwrs2q4vrtm;1YEUcNVDhNrHB8aE6GESP9x9oBVzrWinJZ,3.05525534;2.29280856,1.73172177;3.61285847,0.00348366,P2WPKH,JP,AS57226,False
2024-09-25T11:00:00Z,185.220.101.5,192.168.1.1,54321,8333,ff28c89ad68c458692c628f6e754febf29cd36b4bf2641299e5b6815511158f9,bc1qwhaleaddr99999999999999999999999999999,1WhaleOutputAddress11111111111111111,15000.0,14999.99,0.01,P2WPKH,RU,AS9009,True
2024-09-25T12:00:00Z,45.154.255.10,10.0.0.5,61234,8333,4f3ada3975e947c2a70b7c13ab276a20ca099c0af2074787b9073688b3e960a0,3MixerDepositAddress7777777777777777777,bc13etdt4nj53lf2scwznw7m5adnvaz225knvuc7hs;3RB2jfwh5A64sY2Qm5GAetJFHd8q2frKUy;bc1a3y73jwhud53a08zfdyqscyf3k0cfcene3xud8k;bc1vvgd8cae4fhedm9f5ngnxqp39rgkh8y02felwe2;14m5UCqpq8mFmSj2TmXyUgKKd3wXFeCtsD;1ES1oaPFyahg9mFVgLym4M9Y7VKZeMtj2N;bc1yu0wfkx9thg6a3zyfgtq5v9qmc8h43vs03n25rs;13wB27C2ePVdb3Di1vfvqUeMktpo4cXjq5;1x6jXBXFdBkR7eMTftABQLAzSMKzKNmRjc;bc13v3htw7qpfqyuqlx2c76asjjrwygu8gfjjxz200;bc1k6r5pevca2udarchma55ps2j2ky4llcjzdey20h;bc1vzscyy305xnh8zc2az4dt2nqflnlwyp6xtcmrp7;1sp1h7T2DYCXGVj9h2af3AHnc4e1PGrfs2;bc1vlsku0nzx73kpaf0hq4tfllgpgvll7782vyhs4m;bc188yla23xy3emfksyllyaa237r2uhcuddwauagcr,100.0,6.65;6.65;6.65;6.65;6.65;6.65;6.65;6.65;6.65;6.65;6.65;6.65;6.65;6.65;6.65,0.25,P2SH,CN,AS4134,True
2024-09-25T13:00:00Z,103.253.41.2,172.16.0.10,49152,8333,1cea32b9aaaa447186c8d940d1a8ec3187a8e89b204943769850775af94dd292,1HighFeeInputAddr88888888888888888888,bc1qrecieveraddr000000000000000000000,50.0,10.0,40.0,P2PKH,US,AS15169,True
